produk_id,bahan_aktif_id,kadar,satuan
3164,15,400,g/l
3164,51,70,g/l
3165,44,92,%
3166,72,105,g/l
3167,155,200,g/l
3167,84,70,g/l
3167,39,30,g/l
3168,827,20,%
3169,828,0.05,%
3170,72,50,g/l
3171,241,"1,426",%
3172,122,25,g/l
3173,126,50,g/l
3174,489,125,g/l
3174,251,250,g/l
3175,43,125,g/l
3175,74,50,g/l
3176,293,722,g/l
3177,829,100,g/l
3178,496,480,g/l
3179,830,0.11,%
3180,108,24.2,g/l
3181,831,200,g/l
3182,48,310,g/l
3183,190,0.5,%
3184,11,175,g/l
3185,3,250,g/l
3186,177,400,g/l
3187,13,50,g/l
3188,341,150,g/l
3189,41,95,%
3190,53,66,g/l
3190,43,214,g/l
3191,40,480,g/l
3192,110,60,%
3193,104,20,%
3194,29,250,g/l
3195,832,75,%
3196,405,12.38,g/l
3197,108,"0,058",%
3198,643,53,g/l
3199,777,5-10,%
3199,267,5-10,%
3200,833,"5,53 x 10^7",cfu/ml
3201,15,"62,5",%
3202,96,36,g/l
3203,585,10 ^ 8,cfu/l
3204,30,125,g/l
3204,259,125,g/l
3205,11,200,g/l
3206,377,6,g/l
3206,243,400,g/l
3207,246,500,g/l
3208,4,50,%
3208,5,10,%
3209,63,75,%
3210,44,92,%
3211,345,0.003,%
3212,35,15,%
3213,3,160,g/l
3213,2,160,g/l
3214,688,98,%
3215,88,50,%
3216,53,50,g/l
3217,834,240,g/l
3217,104,4.25,g/l
3217,7,240,g/l
3218,29,531,g/l
3219,15,80,%
3220,446,480,g/l
3221,259,250,g/l
3221,30,165,g/l
3221,51,60,g/l
3222,335,500,g/l
3223,835,>=2.5 – <3,%
3223,805,>= 3 -< 10,%
3224,126,25,g/l
3225,175,0.1,g/l
3226,398,440,g/l
3227,11,150,g/l
3228,13,20,g/l
3228,75,160,g/l
3229,14,50,g/l
3230,136,95,%
3231,63,75,%
3232,29,480,g/l
3233,71,75,%
3234,9,480,g/l
3235,95,250,g/l
3236,104,20,%
3237,63,78,%
3238,13,30,g/l
3239,43,350,g/l
3240,779,40,g/l
3240,243,400,g/l
3241,763,0.04,g/l
3242,257,125,g/l
3243,2,125,g/l
3243,198,300,g/l
3244,423,200,g/l
3245,836,670,g/l
3246,201,20,%
3247,26,250,g/l
3248,109,30,%
3248,81,30,%
3249,96,36,g/l
3250,29,240,g/l
3251,837,25.2,%
3251,26,12.8,%
3252,58,400,g/l
3253,163,0.051,%
3254,278,100,g/l
3255,56,225,g/l
3255,838,300,g/l
3256,15,80,%
3257,7,240,g/l
3258,29,240,g/l
3259,48,450,g/l
3260,280,80,%
3261,9,39.5,%
3262,48,500,g/l
3263,125,865,g/l
3264,40,520,g/l
3264,44,100,g/l
3265,43,2,%
3265,170,68,%
3266,282,70,%
3267,353,25,%
3267,198,40,%
3268,88,60,%
3269,32,135.00,g/l
3270,104,20,%
3271,44,50,g/l
3272,43,5,%
3273,839,95,%
3274,32,276,g/l
3275,186,0.225,%
3276,401,20,%
3277,10,337,g/l
3278,800,150,g/l
3279,43,10,%
3280,13,5.7,%
3281,112,75,%
3282,32,138,g/l
3283,840,37.5,%
3284,209,150,g/l
3285,125,865,g/l
3286,78,200,g/l
3287,841,1,%
3288,43,200,g/l
3289,89,400,g/l
3289,44,50,g/l
3290,45,12,%
3290,58,18,%
3291,13,50,g/l
3291,75,100,g/l
3292,103,97,%
3293,127,2.8,g/l
3294,102,70,%
3295,71,60,%
3295,377,0.6,%
3296,96,50,g/l
3296,120,100,g/l
3297,3,250,g/l
3298,10,336,g/l
3299,123,70,g/l
3299,177,400,g/l
3300,29,300,g/l
3300,125,100,g/l
3301,53,80,%
3302,177,400,g/l
3303,208,50,%
3304,425,500,g/l
3304,84,50,g/l
3305,74,80,g/l
3305,72,80,g/l
3306,111,240,g/l
3307,7,62,%
3308,190,0.21,%
3309,96,95,%
3310,440,500,g/l
3311,398,5,%
3311,842,20,%
3312,125,865,g/l
3313,13,20,g/l
3313,48,100,g/l
3314,56,50,%
3315,11,150,g/l
3316,696,600,g/l
3317,843,250,g/l
3318,15,64,%
3318,88,8,%
3319,32,288,g/l
3320,82,500,g/l
3321,103,40,%
3322,32,42,%
3323,844,100,g/l
3324,32,138,g/l
3325,468,1,%
3326,54,42,%
3327,96,18,g/l
3328,165,3,%
3329,224,0.160,%
3329,186,0.150,%
3329,484,0.025,%
3329,108,0.110,%
3330,232,Carbendazim,%
3330,294,Zinc pyrithione,%
3331,186,8.9,g/l
3332,129,95,%
3333,190,40,%
3333,146,20,%
3334,98,10,%
3335,32,276.00,g/l
3336,44,50,g/l
3337,845,80,%
3338,205,10,%
3339,272,190,g/l
3340,190,30,%
3340,4,30,%
3341,113,400,g/l
3342,40,600,g/l
3342,44,60,g/l
3343,164,20.00,%
3344,48,330,g/l
3345,29,250.00,g/l
3346,110,60,%
3347,44,50,g/l
3348,247,200,g/l
3349,475,15,%
3350,42,666,g/l
3351,846,500,g/l
3352,53,50,g/l
3353,56,500,g/l
3353,26,10,g/l
3354,155,90,%
3355,127,0.06,%
3356,98,0.75,%
3356,310,30,%
3357,224,1.8,%
3358,189,56,%
3359,15,80,%
3360,258,8 x 10 ^6,cfu/g
3361,7,480,g/l
3362,58,400,g/l
3363,29,520,g/l
3364,29,520,g/l
3365,3,150,g/l
3365,2,150,g/l
3366,499,95,%
3367,186,0.1,%
3368,15,80,%
3369,480,95,%
3370,4,60,%
3370,5,20,%
3371,13,30,g/l
3372,3,250,g/l
3373,165,3,%
3374,40,500,g/l
3374,44,50,g/l
3375,44,30,g/l
3376,440,400,g/l
3377,5,95,%
3378,847,137,g/l
3378,32,137,g/l
3379,848,5-10,%
3379,849,5-10,%
3379,850,≥25,%
3380,155,500,g/l
3380,84,50,g/l
3381,345,0.5,%
3382,110,60,%
3383,185,96,%
3384,851,300,g/l
3384,852,150,g/l
3385,125,865,g/l
3386,283,100,g/l
3387,30,280,g/l
3387,853,200,g/l
3388,32,200,g/l
3389,414,50,g/l
3389,80,200,g/l
3390,84,97,%
3391,104,20,%
3392,282,17.5,%
3392,854,24,%
3393,53,50,g/l
3394,94,62,%
3395,137,330,g/l
3396,64,50,g/l
3397,44,100,g/l
3398,243,96,%
3399,266,420,g/l
3399,78,105,g/l
3400,259,72,%
3400,64,8,%
3401,13,70,%
3402,98,10,%
3403,3,125,g/l
3403,2,125,g/l
3404,39,40,g/l
3404,155,260,g/l
3404,84,55,g/l
3405,43,5,%
3406,82,500,g/l
3407,40,97,%
3408,2,250,g/l
3409,855,17,g/l
3409,22,333,g/l
3410,259,60,%
3411,610,60,g/l
3412,94,310,g/l
3412,125,115,g/l
3413,150,95,%
3414,300,200,g/l
3415,4,50,%
3416,228,97,%
3417,856,60,%
3418,40,500,g/l
3418,44,50,g/l
3419,835,2.35 – 2.6,%
3419,805,2.35 – 2.65,%
3420,32,138,g/l
3421,44,100,g/l
3422,186,6.66,g/l
3423,379,0.02,%
3423,108,0.031,%
3423,186,0.10,%
3423,484,0.025,%
3424,32,300,g/l
3425,96,36,g/l
3426,48,300,g/l
3427,125,865,g/l
3428,125,870,g/l
3429,32,276,g/l
3430,857,min 99.0,%
3431,232,50,g/l
3431,488,50,g/l
3432,155,240,g/l
3432,10,10,g/l
3433,492,865,g/l
3434,617,40,%
3435,127,1.7,%
3436,398,10,%
3437,535,56,%
3438,29,320,g/l
3438,125,125,g/l
3439,3,250,g/l
3440,259,50,%
3441,42,480,g/l
3442,32,42,%
3443,14,20,g/l
3444,153,160,g/l
3444,13,40,g/l
3445,535,56,%
3446,858,40,%
3446,257,40,%
3447,44,50,g/l
3448,43,10,%
3449,388,75,%
3450,165,3,%
3451,130,70,%
3452,123,25,g/l
3453,316,>= 1 - < 2.5,%
3454,29,480,g/l
3455,29,480,g/l
3456,205,5,%
3457,74,250,g/l
3458,534,300,g/l
3459,44,55,g/l
3459,40,530,g/l
3460,112,75,%
3461,84,100,g/l
3461,859,30,g/l
3462,860,480,g/l
3463,18,80,g/l
3463,614,220,g/l
3464,127,8.0,g/l
3465,103,50.00,g/l
3465,5,100.00,g/l
3466,228,288,g/l
3467,5,10,%
3467,4,50,%
3468,4,60,%
3469,149,80,%
3470,123,50,g/l
3471,42,480,g/l
3472,108,0.566,%
3473,534,250,g/l
3474,861,225,g/l
3474,862,90,g/l
3475,113,505,g/l
3476,863,20,g/l
3476,864,280,g/l
3477,177,400,g/l
3478,5,20,%
3478,4,60,%
3479,32,276,g/l
3480,125,865,g/l
3481,170,95,%
3482,3,250,g/l
3483,63,77,%
3484,53,2,%
3485,4,29,%
3485,190,12,%
3486,88,52,%
3487,149,80,%
3488,182,3.00,%
3489,110,60,%
3490,865,1 x 10^7,cfu/g
3490,866,1 x 10^7,cfu/g
3491,43,25,%
3492,104,10,%
3493,492,"865 ( setara dengan 2,4-D 720 g/l)",g/l
3494,32,276,g/l
3495,282,70,%
3496,23,20,%
3497,56,98,%
3498,32,160,g/l
3499,84,50,g/l
3499,155,500,g/l
3500,190,20,%
3500,4,40,%
3501,29,135,g/l
3502,126,25,g/l
3503,425,500,g/l
3503,424,50,g/l
3504,43,70,%
3505,44,108,g/l
3506,867,95,%
3507,5,100,g/l
3508,160,250,g/l
3509,113,450,g/l
3510,337,100,g/l
3511,248,>9.6 - <10.6,%
3511,249,>0.59 - <0.73,%
3512,11,150,g/l
3513,562,95,%
3514,353,318,g/l
3514,621,53,g/l
3515,62,80,%
3516,258,1 x 10^7,cfu/g
3517,868,>= 5 - < 10,%
3517,16,">= 1 - < 2,5",%
3518,29,480 (setara dengan glifosat 356 g/l),g/l
3519,586,280,g/l
3520,361,100,g/l
3520,55,300,g/l
3521,125,865,g/l
3522,54,276,g/l
3523,190,20,%
3524,40,400,g/l
3524,398,100,g/l
3525,102,83,%
3526,475,150,g/l
3527,234,130,g/l
3528,204,500,g/l
3529,53,55,g/l
3530,202,0.1,%
3531,869,50.00,g/l
3531,152,50.00,g/l
3532,28,275.00,g/l
3533,58,97,%
3534,440,500,g/l
3535,870,500,g/l
3536,56,250,g/l
3537,310,38,%
3537,98,2,%
3538,340,200,g/l
3539,247,50,g/l
3540,242,20,g/l
3541,871,300,g/l
3542,29,540,g/l
3543,164,"0,0097",%
3544,103,40,%
3545,872,259,g/l
3546,96,37,g/l
3546,48,250,g/l
3547,273,25,g/l
3548,10,10,g/l
3548,155,300,g/l
3549,104,20,%
3550,113,400,g/l
3551,51,200,g/l
3551,3,125,g/l
3552,53,50,g/l
3553,10,336,g/l
3554,165,98,%
3555,873,99,%
3556,86,0.068,%
3557,874,95,g/l
3558,875,480,g/l
3559,15,80,%
3559,15,80,%
3560,876,30,g/l
3560,13,30,g/l
3561,44,100,g/l
3561,43,100,g/l
3562,771,0.005,%
3563,9,"12,5",%
3564,7,480,g/l
3565,11,200,g/l
3566,241,0.0135,%
3567,103,40,%
3568,877,"13,5(<1,4)",%
3568,232,5 - 10,%
3568,878,"4,5 ( <0.45)",%
3569,113,400,g/l
3570,13,50,g/l
3570,75,150,g/l
3571,11,150,g/l
3572,164,0.58,%
3573,54,310,g/l
3573,32,276,g/l
3574,368,97,%
3575,82,90,%
3576,29,490,g/l
3577,47,500,g/l
3578,879,200,g/l
3578,77,200,g/l
3579,539,410,g/l
3580,247,200,g/l
3581,326,360,g/l
3582,112,80,%
3583,26,200,g/l
3583,709,200,g/l
3584,32,276,g/l
3585,111,240,g/l
3586,165,98,%
3587,56,300,g/l
3587,361,100,g/l
3588,80,200,g/l
3589,43,150,g/l
3589,74,75,g/l
3590,98,3,%
3590,97,47,%
3591,880,400,g/l
3592,881,160,g/l
3593,9,720,g/l
3594,3,125,g/l
3594,51,200,g/l
3595,882,250,g/l
3596,883,410,g/l
3597,103,40,%
3598,884,3.8,%
3598,885,34.21,%
3598,886,53.76,%
3598,887,5.98,%
3599,224,4.6,%
3600,92,90,%
3601,108,0.02,%
3601,278,0.1,%
3602,186,13.3,g/l
3603,149,80,%
3604,888,720,g/l
3604,888,720,g/l
3605,108,1.7,%
3606,889,800.00,g/l
3607,150,95,%
3608,23,10,%
3609,890,50,%
3610,40,75.00,%
3611,29,485,g/l
3612,11,150,g/l
3613,32,138,g/l
3614,292,0.005,%
3615,32,276,g/l
3616,13,34,g/l
3617,74,50,g/l
3618,63,75,%
3619,29,"400,8",g/l
3619,21,"297,75",g/l
3620,500,95,%
3621,15,80,%
3622,6,36,g/l
3623,234,13,%
3623,233,0.7,%
3624,88,8,%
3624,15,64,%
3625,152,50,g/l
3626,292,5,g/l
3627,2,125,g/l
3627,198,400,g/l
3628,247,200,g/l
3629,7,486,g/l
3630,73,98,%
3631,90,80,%
3632,549,180,g/l
3632,891,30,g/l
3633,96,95,%
3634,29,490,g/l
3635,47,500,g/l
3636,29,480,g/l
3637,45,15.0,%
3637,58,20.0,%
3638,40,600,g/l
3638,44,60,g/l
3639,178,0.005,%
3640,104,24,%
3641,235,300,g/l
3642,678,100,g/l
3642,3,250,g/l
3643,103,40,%
3644,44,100,g/l
3645,172,72,%
3645,361,6,%
3646,126,15,g/l
3646,319,210,g/l
3647,14,200,g/l
3648,892,100,g/l
3649,114,75,%
3650,29,480,g/l
3651,15,80,%
3652,569,865,g/l
3653,893,250,g/l
3654,108,0.03,%
3654,278,0.10,%
3655,104,20,%
3656,190,40,%
3656,78,10,%
3657,32,276,g/l
3658,77,100,g/l
3659,29,240,g/l
3660,100,0.75,%
3661,3,150,g/l
3661,2,150,g/l
3662,604,865,g/l
3663,102,70,%
3664,164,1.95,%
3665,123,55,g/l
3666,53,"0,5",%
3667,241,12,%
3668,60,500,g/l
3669,123,121.8,g/l
3669,43,243.6,g/l
3670,96,95,%
3671,19,75,%
3672,58,103,g/l
3673,110,60,%
3674,894,240,g/l
3675,32,138,g/l
3676,110,65,%
3677,145,98,%
3678,126,25,g/l
3679,88,50,%
3680,895,485,g/l
3681,413,60,g/l
3681,412,400,g/l
3682,278,0.2,%
3682,379,0.17,%
3683,71,80,%
3683,15,80,%
3684,32,42,%
3685,110,65,%
3686,30,200,g/l
3686,678,200,g/l
3687,154,97,%
3688,254,95,%
3689,273,25,g/l
3690,96,18,g/l
3691,205,42,%
3692,32,276,g/l
3693,896,96,%
3694,63,75,%
3695,379,0.03,%
3695,224,0.3,%
3695,510,0.6,%
3696,136,667,g/l
3697,273,100,g/l
3698,224,21.3,%
3699,82,500,g/l
3700,82,500,g/l
3700,6,50,g/l
3701,102,70,%
3702,431,92,%
3703,104,20,%
3704,480,75,%
3705,136,95,%
3706,128,>= 30 - < 50,%
3707,226,80,%
3708,80,200,g/l
3709,10,97,%
3710,94,480,g/l
3711,5,150,g/l
3712,104,"5,1",g/l
3712,391,225,g/l
3712,29,225,g/l
3713,8,70,%
3714,179,125,g/l
3714,53,175,g/l
3715,4,40,%
3715,5,20,%
3716,897,18,g/l
3716,23,18,g/l
3717,77,100,g/l
3718,425,80,%
3719,63,76,%
3720,898,0.00052,%
3720,899,0.00031,%
3720,23,0.135,%
3721,58,400,g/l
3722,30,200,g/l
3723,346,129,g/l
3723,137,307,g/l
3724,262,200,g/l
3725,3,300,g/l
3726,319,200,g/l
3726,96,40,g/l
3727,242,50.00,g/l
3727,900,500.00,g/l
3728,75,120,g/l
3728,13,40,g/l
3729,901,95,%
3730,902,0.11,%
3730,903,0.03,%
3730,128,0.06,%
3731,11,150,g/l
3732,29,483,g/l
3733,258,1 X 10^9,cfu/g
3734,110,60,%
3735,39,45,g/l
3735,425,240,g/l
3735,367,15,g/l
3736,264,440,g/l
3737,29,250,g/l
3737,904,60,g/l
3738,652,8.5,%
3739,43,27,%
3740,113,480,g/l
3741,905,97,%
3742,324,108,g/l
3742,309,323,g/l
3743,112,50,%
3743,43,25,%
3744,29,480,g/l
3745,51,200,g/l
3745,3,125,g/l
3746,15,80,%
3747,103,247,g/l
3748,355,"2,5 - 3,0",%
3748,349,"2,5 - 3,0",%
3749,86,5,%
3749,906,5,%
3750,11,95,%
3751,492,75,%
3752,533,500,g/l
3753,283,1.18,%
3753,44,0.23,%
3754,96,36,g/l
3755,245,276,g/l
3756,205,95,%
3757,64,95,%
3758,40,97,%
3759,51,200,g/l
3759,3,125,g/l
3760,44,50,g/l
3761,104,20,%
3762,78,97,%
3763,112,75,%
3764,29,300,g/l
3764,125,100,g/l
3765,226,30.77,%
3766,907,95,%
3767,519,10,g/l
3767,491,400,g/l
3768,78,200,g/l
3768,13,50,g/l
3769,115,99,%
3770,5,15,%
3770,4,45,%
3771,35,17.5,%
3772,398,10,%
3772,874,10,%
3773,149,80,%
3774,116,"12,5",%
3775,126,5,%
3776,82,500,g/l
3776,72,50,g/l
3777,154,350,g/l
3778,103,50,%
3779,78,200,g/l
3780,402,95,%
3781,110,60,%
3782,15,80,%
3783,177,98,%
3784,32,276,g/l
3785,112,75,%
3786,908,20,%
3787,456,490,g/l
3788,224,61.74,g/l
3789,909,"19,5",g/l
3790,104,20,%
3791,904,480,g/l
3792,910,300,g/l
3792,13,50,g/l
3793,407,50,g/l
3793,53,50,g/l
3794,425,265,g/l
3794,39,35,g/l
3795,109,600,g/l
3796,641,250,g/l
3797,32,150,g/l
3798,102,70,%
3799,637,480,g/l
3800,911,22,%
3800,35,10,%
3801,342,100,g/l
3802,573,"111,6",g/l
3802,58,"37,2",g/l
3803,31,25,%
3803,30,50,%
3804,21,660,g/l
3805,241,33.5,%
3806,293,722,g/l
3807,145,0.5,%
3808,150,95,%
3809,3,250,g/l
3810,9,125,g/l
3811,319,200,g/l
3812,912,10,%
3813,47,500,g/l
3814,5,10,%
3814,398,60,%
3815,913,2,%
3815,914,25,%
3816,439,1,%
3817,915,100,g/l
3818,395,150,g/l
3819,63,79,%
3820,564,800,g/l
3821,150,95,%
3822,96,18,g/l
3823,29,480,g/l
3824,916,"2,96",%
3825,32,276,g/l
3826,917,276,g/l
3827,29,530,g/l
3828,416,200,g/l
3829,918,32,g/l
3829,533,286,g/l
3830,82,500,g/l
3831,82,500,g/l
3832,88,20,%
3832,56,50,%
3833,160,70,%
3834,15,80,%
3835,318,500,g/l
3836,256,200,g/l
3837,919,50,g/l
3838,73,98,%
3839,108,0.03,%
3840,205,10,%
3841,32,276,g/l
3842,562,60,g/l
3843,178,"0,005",%
3844,108,9.15,g/l
3845,72,40,%
3845,13,5,%
3846,477,160,g/l
3846,10,50,g/l
3847,40,480,g/l
3848,299,10,%
3849,103,98,%
3850,458,"0,37",%
3850,460,"0,55",%
3850,459,"0,09",%
3850,457,"0,19",%
3851,63,75,%
3852,32,42,%
3853,150,240,g/l
3854,96,2.00,%
3854,191,75.00,%
3855,170,200,g/l
3855,78,20,g/l
3856,795,300,g/l
3856,202,60,g/l
3857,164,0.135,%
3857,127,0.5,%
3857,470,0.08,%
3858,104,20,%
3859,199,97,%
3860,109,50,%
3861,572,75,%
3862,402,490,g/l
3863,104,20,%
3864,108,20.225,g/l
3865,103,45,%
3866,103,6,g/l
3867,88,50,%
3868,920,400,g/l
3869,488,50,g/l
3870,921,"0,4",g/l
3871,30,200,g/l
3871,31,100,g/l
3872,292,5,g/l
3873,247,94,%
3874,53,80,%
3875,96,95,%
3876,190,250,g/l
3877,43,200,g/l
3878,108,0.026,%
3879,32,276,g/l
3880,922,22,%
3881,522,105,g/l
3881,29,240,g/l
3881,329,240,g/l
3881,923,105,g/l
3882,104,20,%
3883,127,8.01,g/l
3883,142,0.08,g/l
3884,924,46,%
3885,877,10 (1.0 ),%
3885,878,3.3 ( 0.3 ),%
3885,925,6.7 (.07 ),%
3886,77,50,g/l
3886,122,10,g/l
3887,216,0.03,%
3888,114,95,%
3889,29,480,g/l
3889,94,480,g/l
3890,926,20,%
3891,40,200,g/l
3892,51,98,%
3893,927,"1,10 - 1,30",%
3894,29,240.00,g/l
3895,113,400,g/l
3896,245,150,g/l
3897,58,400,g/l
3898,928,10,%
3898,929,90,%
3899,265,85,%
3900,153,6,%
3900,13,4,%
3901,206,10,g/l
3901,92,100,g/l
3902,207,6,%
3903,29,480,g/l
3904,96,18,g/l
3905,30,430,g/l
3906,82,500,g/l
3907,614,240,g/l
3908,930,MIT = 2-Methyl-2H-isothiazol-3-one,%
3909,84,50,g/l
3909,155,500,g/l
3910,82,450,g/l
3911,155,95,%
3912,60,400,g/l
3912,2,90,g/l
3913,638,141.75,g/l
3914,64,5,%
3914,280,70,%
3915,202,60,g/l
3916,113,400,g/l
3916,113,400,g/l
3917,15,80,%
3918,187,97,%
3919,425,500,g/l
3919,424,50,g/l
3920,312,550,g/l
3921,126,0.6,%
3922,5,100,g/l
3923,398,60,%
3923,5,10,%
3924,326,240,g/l
3925,129,95,%
3926,298,60,%
3927,922,"23,5",%
3928,58,150,g/l
3929,319,200,g/l
3930,14,11,g/l
3930,44,16,g/l
3931,96,36,g/l
3932,4,40,%
3932,190,20,%
3933,927,1.3-1.6,%
3934,29,365,g/l
3934,931,365,g/l
3935,44,25,g/l
3936,282,75,%
3937,799,170,g/l
3937,31,220,g/l
3937,799,170,g/l
3937,31,220,g/l
3938,674,26,g/l
3939,103,40,%
3940,932,100,g/l
3941,933,90,%
3941,934,10,%
3942,614,240,g/l
3942,96,40,g/l
3943,26,130,g/l
3943,56,240,g/l
3944,11,150,g/l
3945,120,100,g/l
3945,96,25,g/l
3946,11,150,g/l
3947,155,48,%
3947,39,4,%
3948,125,865,g/l
3949,40,550,g/l
3949,44,100,g/l
3950,96,20,g/l
3951,40,500,g/l
3951,44,50,g/l
3952,547,500,g/l
3953,6,100,g/l
3954,110,65,%
3954,935,65,%
3955,150,95,%
3956,22,670,g/l
3957,63,75,%
3958,125,865,g/l
3959,63,"82,5",%
3960,29,480,g/l
3961,272,75,%
3962,77,180,g/l
3963,63,98,%
3964,44,1.5,%
3965,936,"1,3 x 10^7",cfu/g
3965,937,"1,2 x 10^7",cfu/g
3965,938,"1,7 x 10^7",cfu/g
3966,51,250,g/l
3966,3,200,g/l
3967,423,88,%
3968,492,865,g/l
3969,31,25,%
3969,30,50,%
3970,108,0.1,%
3971,153,480,g/l
3972,71,64,%
3972,410,4,%
3973,247,200,g/l
3974,43,200,g/l
3975,32,276,g/l
3976,43,25,%
3977,263,96,%
3978,32,207,g/l
3979,128,92,%
3980,939,10,%
3980,940,5,%
3981,103,247,g/l
3982,15,80,%
3983,15,80,%
3984,723,288,g/l
3985,402,95,%
3986,164,5,%
3987,29,490,g/l
3988,45,6,%
3988,97,34,%
3989,310,300,g/l
3989,76,20,g/l
3990,284,10,%
3991,22,350,g/l
3992,75,160,g/l
3992,13,40,g/l
3993,53,50,g/l
3994,32,276,g/l
3995,3,125,g/l
3995,51,200,g/l
3996,155,300,g/l
3996,10,10,g/l
3997,113,403,g/l
3998,353,440,g/l
3999,941,99.8,%
4000,7,490,g/l
4001,108,0.08,%
4002,205,24,%
4003,942,475,g/l
4003,14,25,g/l
4004,125,865,g/l
4005,7,455,g/l
4005,125,100,g/l
4006,32,276,g/l
4007,943,45,%
4008,944,94,%
4009,5,200,g/l
4010,411,95,%
4011,11,220,g/l
4012,945,<12,%
4013,946,98,%
4014,319,200,g/l
4015,350,50,%
4016,9,480,g/l
4017,10,336,g/l
4018,120,80,g/l
4018,337,100,g/l
4019,440,96,%
4020,491,92,%
4021,32,299,g/l
4022,11,200,g/l
4023,149,800,g/l
4024,120,20,%
4024,800,25,%
4025,533,92,%
4026,947,"Butyl, 3-Iodo-2-propynyl ester (IPBC 100)",%
4026,948,Carbamic Acid,%
4027,949,30,g/l
4028,53,50,g/l
4029,9,100,g/l
4030,29,480,g/l
4031,44,100,g/l
4032,950,200,g/l
4033,96,50,g/l
4034,74,0.55,g/m2
4035,96,37,g/l
4036,13,50,%
4037,44,325,g/l
4038,951,22,g/l
4039,74,25,g/l
4040,201,106,g/l
4041,423,150,g/l
4042,952,212,g/l
4043,72,40,%
4043,13,5,%
4044,32,276 (setara dengan ion parakuat: 200 g/l),g/l
4045,47,500,g/l
4046,112,75,%
4047,9,100,g/l
4048,53,0.3,%
4049,35,250,g/l
4050,43,10,%
4050,113,45,%
4051,40,500,g/l
4051,44,50,g/l
4052,260,1150,g/l
4053,145,50,g/l
4054,112,75,%
4055,112,75,%
4056,88,8,%
4056,15,64,%
4057,137,333,g/l
4058,32,276,g/l
4059,14,95,%
4060,151,300,g/l
4061,82,89,%
4062,204,50,%
4063,32,276 (setara dengan ion parakuat: 200 g/l),g/l
4064,474,100,g/l
4065,51,70,g/l
4065,15,400,g/l
4066,30,160,g/l
4066,51,120,g/l
4067,103,90,%
4068,96,36,g/l
4069,112,75,%
4070,32,"305,9",g/l
4071,103,40,%
4072,51,200,g/l
4072,3,125,g/l
4073,125,888,g/l
4074,43,200,g/l
4075,40,500,g/l
4075,44,50,g/l
4076,32,135,g/l
4077,205,5,%
4078,32,42,%
4079,224,1.436,g/l
4080,178,"0,005",%
4081,189,56,%
4082,19,480,g/l
4083,43,25,%
4084,953,500,g/l
4085,914,75.5,%
4085,45,4.5,%
4086,189,56,%
4087,954,1,g/l
4087,955,2,g/l
4087,460,3,g/l
4087,956,4,g/l
4087,957,0.5,g/l
4088,520,50,g/l
4089,186,0.075,%
4090,19,"2,5",%
4091,149,80,%
4092,858,125,g/l
4092,257,125,g/l
4093,81,150,g/l
4094,492,865,g/l
4095,23,20,%
4096,958,50,g/l
4097,108,0.28,%
4098,43,350,g/l
4099,71,80,%
4100,678,400,g/l
4101,150,95,%
4102,43,20,%
4103,456,240,g/l
4104,155,76,%
4104,84,12,%
4105,959,5,g/l
4106,547,500,g/l
4107,103,40,%
4108,598,0.5,%
4108,484,0.03,%
4108,224,0.06,%
4109,242,20,g/l
4110,178,"0,005",%
4111,188,98,%
4112,29,240,g/l
4113,346,120,g/l
4113,533,200,g/l
4113,309,270,g/l
4114,165,2.4,%
4115,32,138.00,g/l
4116,82,500,g/l
4117,18,100,g/l
4118,44,50,g/l
4119,216,200,g/l
4120,32,276,g/l
4121,29,240,g/l
4122,63,75,%
4123,47,80,%
4124,290,100,g/l
4125,215,25,%
4126,154,25,%
4127,924,500.00,g/l
4127,488,50.00,g/l
4128,960,240,g/l
4129,122,15,g/l
4129,310,300,g/l
4130,149,80,%
4131,4,97,%
4132,84,8,%
4132,155,72,%
4133,104,20,%
4134,80,200,g/l
4135,524,200,g/l
4136,961,200,g/l
4137,48,350,g/l
4138,156,276,g/l
4139,614,240,g/l
4139,96,40,g/l
4140,13,30,g/l
4141,283,50,%
4142,44,250,g/l
4143,216,95,%
4144,962,240,g/l
4144,377,48,g/l
4145,32,243,g/l
4146,74,50,g/l
4147,205,3,%
4148,23,20,%
4149,32,150,g/l
4150,63,720,g/l
4151,88,52,%
4152,122,10,g/l
4152,77,50,g/l
4153,125,96,%
4154,262,150,g/l
4155,14,"2,0",g/l
4156,80,40,%
4157,54,42,%
4158,44,100,g/l
4158,40,500,g/l
4159,154,300,g/l
4160,74,10,%
4161,963,720,g/l
4162,108,2.34,g/l
4162,278,1.95,g/l
4163,964,50,%
4164,485,100,g/l
4165,522,120,g/l
4165,29,270,g/l
4166,456,480,g/l
4167,44,100,g/l
4168,13,70,g/l
4168,75,30,g/l
4169,661,667,g/l
4170,811,200,g/l
4171,112,75,%
4172,965,480,g/l
4173,40,400,g/l
4173,14,300,g/l
4174,412,480,g/l
4175,103,25,%
4176,217,95,%
4177,178,0.005,%
4178,43,50,g/l
4179,966,85,%
4180,262,300,g/l
4181,31,250,g/l
4181,678,250,g/l
4182,44,50,g/l
4183,94,480,g/l
4184,500,60,%
4185,416,200,g/l
4186,967,126,g/l
4186,29,126,g/l
4187,112,75,%
4188,917,276,g/l
4189,968,607,g/l
4190,102,78,%
4191,278,250,g/l
4192,224,7.4,%
4193,15,80,%
4194,165,98,%
4195,96,36,g/l
